,url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places,awards_count
0,https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird,To Kill a Mockingbird,Harper Lee,95178,4751916,4.28,324,1960,True,"['Classics', 'Fiction', 'Historical']","Pulitzer Prize for Fiction (1961), Audie Award for Classic (2007), National Book Award Finalist for Fiction (1961), Alabama Author Award for Fiction (1961)",United States,4
1,https://www.goodreads.com/book/show/40961427-1984,1984,George Orwell,76077,3365418,4.19,237,1949,False,"['Classics', 'Fiction', 'Science Fiction']","Prometheus Hall of Fame Award (1984), Locus Award Nominee for All-Time Best Science Fiction Novel (1987)",United Kingdom,2
2,https://www.goodreads.com/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone,Harry Potter and the Sorcerer's Stone,"J.K. Rowling, ",119110,7511380,4.48,309,1997,True,"['Fantasy', 'Fiction', 'Young Adult']","Mythopoeic Fantasy Award for Children's Literature (2008), British Book Award for Children's Book of the Year (1998), Prijs van de Nederlandse Kinderjury for 6-9 jaar en 10-12 jaar (2002), American Booksellers Book Of The Year  Award for Children (1999), Audie Award (2000)...moreWest Australian Young Readers' Book Award (WAYRBA) for Younger Readers (2000), South Carolina Book Award for Junior Book Award (2001), Grand Canyon Reader Award for Teen Book (2000), Charlotte Award (2000), Nene Award (2000), Massachusetts Children's Book Award (2000), Colorado Blue Spruce Young Adult Book Award (2001), Blue Hen Book Award for Chapter Book (2001), Nevada Young Readers' Award for Young Reader Category (2000), Golden Archer Award for Middle/Junior High (2000), Indian Paintbrush Book Award (2000), Hotze de Roosprijs (2002), Nestlé Smarties Book Prize for 9–11 years (1997), Eliot Rosewater Indiana High School Book Award (2001), Kinderboekwinkelprijs (1999), Parenting Book of the Year Award (1998), North East Teenage Book Award (1999), Specsavers National Book Award for Children's Book of the Year (1998), Washington State Sasquatch Award (2000), Literaturpreis der Jury der jungen Leser for Kinderbuch (1999), Carnegie Medal Nominee (1997), Rebecca Caudill Young Readers' Book Award (2001), Premi Protagonista Jove for Categoria 12-13 anys (2000)...less ",United Kingdom,27
3,https://www.goodreads.com/book/show/4671.The_Great_Gatsby,The Great Gatsby,"F. Scott Fitzgerald, ",71655,3980916,3.93,200,1925,False,"['Classics', 'Fiction', 'Academic']","Grammy Award Nominee for Best Spoken Word Album (2003), Long Island Reads (2002)",United States,2
4,https://www.goodreads.com/book/show/170448.Animal_Farm,Animal Farm,"George Orwell, ",61102,2911765,3.96,141,1945,False,"['Classics', 'Fiction', 'Science Fiction']","Prometheus Hall of Fame Award (2011), Retro Hugo Award for Best Novella (1996)",,2
5,https://www.goodreads.com/book/show/5907.The_Hobbit_or_There_and_Back_Again,"The Hobbit, or There and Back Again",J.R.R. Tolkien,51262,3046381,4.28,366,1937,True,"['Fantasy', 'Classics', 'Fiction']","Keith Barker Millennium Book Award, Books I Loved Best Yearly (BILBY) Awards for Older Readers (1997), Mythopoeic Scholarship Award for Inklings Studies (1990)",,3
6,https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl,The Diary of a Young Girl,"Anne Frank, ",30844,2915718,4.16,283,1947,False,"['Nonfiction', 'Classics', 'History']",Luisterboek Award Nominee (2008),Netherlands,1
7,https://www.goodreads.com/book/show/157993.The_Little_Prince,The Little Prince,"Antoine de Saint-Exupéry, ",43253,1483170,4.31,93,1943,False,"['Classics', 'Fiction', 'Fantasy']",Retro Hugo Award for Best Novella (2019),,1
8,https://www.goodreads.com/book/show/13079982-fahrenheit-451,Fahrenheit 451,Ray Bradbury,51261,1786718,3.99,194,1953,False,"['Classics', 'Fiction', 'Science Fiction']","Prometheus Hall of Fame Award (1984), Geffen Award for Best Translated SF Book (2002), California Book Award for Fiction (Silver) (1953), Retro Hugo Award for Best Novel (2004)",,4
9,https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye,The Catcher in the Rye,J.D. Salinger,60375,2858812,3.81,277,1951,False,"['Classics', 'Fiction', 'Young Adult']","Teen Read Award Nominee for Best All-Time-Fave (2010), National Book Award Finalist for Fiction (1952)",United States,2
10,https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe,"The Lion, the Witch and the Wardrobe",C.S. Lewis,23533,2241407,4.22,206,1950,True,"['Fantasy', 'Classics', 'Fiction']","Lewis Carroll Shelf Award (1962), The Keith Barker Millennium Children's Book Awards 'Children's Book of the Century', Retro Hugo Award Nominee for Best Novel (2001)",United Kingdom,3
11,https://www.goodreads.com/book/show/18114322-the-grapes-of-wrath,The Grapes of Wrath,John Steinbeck,18097,777741,3.98,479,1939,False,"['Classics', 'Fiction', 'Historical']","Pulitzer Prize for Novel (1940), National Book Award for Fiction (1939), California Book Award for General Literature (Silver) (1939), Audie Award for Classic (1999)",United States,4
12,https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude,One Hundred Years of Solitude,"Gabriel García Márquez, ",32653,788288,4.09,417,1967,False,"['Fiction', 'Classics', 'Magical Realism']","Premio Internacional de Novela Rómulo Gallegos (1972), Prix du Meilleur Livre Étranger for Roman (1969)",,2
13,https://www.goodreads.com/book/show/18405.Gone_with_the_Wind,Gone with the Wind,Margaret Mitchell,20511,1103207,4.3,1037,1936,False,"['Classics', 'Historical', 'Historical Fiction']","Pulitzer Prize for Novel (1937), National Book Award for Novel (1936)",United States,2
14,https://www.goodreads.com/book/show/890.Of_Mice_and_Men,Of Mice and Men,John Steinbeck,36345,2029652,3.88,103,1937,False,"['Classics', 'Fiction', 'Academic']",New York Drama Critics' Circle Award for Best American Play (1938),United States,1
15,https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,Harry Potter and the Prisoner of Azkaban,"J.K. Rowling, ",59326,3007223,4.57,435,1999,True,"['Fantasy', 'Young Adult', 'Fiction']","Bram Stoker Award for Best Work for Young Readers (1999), Hugo Award Nominee for Best Novel (2000), Locus Award for Best Fantasy Novel (2000), Whitbread Award for Children's Book of the Year (1999), Mythopoeic Fantasy Award for Children's Literature (2008)...moreBooks I Loved Best Yearly (BILBY) Awards for Older Readers (2005), Colorado Blue Spruce Young Adult Book Award (2004), Maine Student Book Award (2001), Golden Archer Award for Intermediate (2001), Indian Paintbrush Book Award (2004), Soaring Eagle Book Award (2002), Hotze de Roosprijs (2001), Nestlé Smarties Book Prize for 9–11 years (1999)...less ",United Kingdom,12
16,https://www.goodreads.com/book/show/3636.The_Giver,The Giver,Lois Lowry (Goodreads Author),67078,1886819,4.13,208,1993,True,"['Young Adult', 'Fiction', 'Classics']","Newbery Medal (1994), Mythopoeic Fantasy Award Nominee for Children's Literature (1994), Golden Duck Award for Young Adult (Hal Clement Award) (1994), Garden State Book Award for Teen Fiction Grades 6-8 (1996), Buckeye Children's Book Award for Grade 6-8 (1997)...moreGrand Canyon Reader Award for Teen Book (1995), Maryland Black-Eyed Susan Book Award for Grade 6-9 (1995), Golden Sower Award for Young Adult (1995), Pennsylvania Young Readers' Choice Award for Grades 3-8 (1995), Soaring Eagle Book Award Nominee (1996), Pacific Northwest Library Association Young Reader's Choice Award for Senior (1996), Boston Globe-Horn Book Award Nominee for Fiction (1993), New Mexico Land of Enchantment Award (1997), Eliot Rosewater Indiana High School Book Award (1997), William Allen White Children's Book Award (1996), Wyoming Indian Paintbrush Nominee (1996), NSK Neustadt Prize for Children's Literature Nominee (2013), Oklahoma Sequoyah Award for YA (1996), Rebecca Caudill Young Readers' Book Award (1996), Hea Lasteraamat (2010), Premi Protagonista Jove for Categoria 13-14 anys (2016), Margaret A. Edwards Award (2007)...less ",,21
17,https://www.goodreads.com/book/show/4981.Slaughterhouse_Five,Slaughterhouse-Five,Kurt Vonnegut Jr.,28455,1173836,4.08,275,1969,False,"['Classics', 'Fiction', 'Science Fiction']","Hugo Award Nominee for Best SF Novel (1970), Nebula Award Nominee for Best Novel (1969), National Book Award Finalist for Fiction (1970), Chicago Publishers' Award (1970)",Germany,4
18,https://www.goodreads.com/book/show/7604.Lolita,Lolita,"Vladimir Nabokov, ",26258,689898,3.89,331,1955,False,"['Classics', 'Fiction', 'Literature']",National Book Award Finalist for Fiction (1959),,1
19,https://www.goodreads.com/book/show/4406.East_of_Eden,East of Eden,John Steinbeck,20470,444525,4.38,601,1952,False,"['Classics', 'Fiction', 'Historical']","Audie Award for Classic (2004), National Book Award Finalist for Fiction (1953)",United States,2
20,https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale,The Handmaid's Tale,Margaret Atwood (Goodreads Author),74602,1559384,4.12,314,1985,True,"['Fiction', 'Classics', 'Science Fiction']","Booker Prize Nominee (1986), Nebula Award Nominee for Best Novel (1986), Locus Award Nominee for Best SF Novel (1987), Arthur C. Clarke Award (1987), Audie Award for Fiction (2013)...moreLos Angeles Times Book Prize for Fiction (1986), Prometheus Award Nominee for Best Novel (1987), James Tiptree Jr. Award Nominee for Retrospective (1995), Governor General's Literary Awards / Prix littéraires du Gouverneur général for Fiction (1985), SF Chronicle Award Nominee for Novel (1987), Commonwealth Writers' Prize Nominee for Best Book in Caribbean and Canada (1987), CBC Canada Reads Nominee (2002), Metų verstinė knyga Nominee (2012)...less ",,12
21,https://www.goodreads.com/book/show/34.The_Fellowship_of_the_Ring,The Fellowship of the Ring,"J.R.R. Tolkien, ",24847,2442305,4.37,398,1954,True,"['Fantasy', 'Classics', 'Fiction']",Publieksprijs voor het Nederlandse Boek Nominee (2002),,1
22,https://www.goodreads.com/book/show/49552.The_Stranger,The Stranger,"Albert Camus, ",25300,756203,3.99,123,1942,False,"['Classics', 'Fiction', 'Philosophy']",PEN Translation Prize for Matthew Ward (1989),,1
23,https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,Harry Potter and the Chamber of Secrets,"J.K. Rowling, ",56569,2907631,4.43,341,1998,True,"['Fantasy', 'Young Adult', 'Fiction']","Mythopoeic Fantasy Award for Children's Literature (2008), British Book Award (1999), Prijs van de Jonge Jury (2002), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2006), Colorado Blue Spruce Young Adult Book Award (2008)...moreGolden Archer Award for Middle/Junior High (2008), Nestlé Smarties Book Prize for 9–11 years (1998)...less ",United Kingdom,6
24,https://www.goodreads.com/book/show/24178.Charlotte_s_Web,Charlotte's Web,"E.B. White, ",19013,1492809,4.17,184,1952,False,"['Classics', 'Childrens', 'Fiction']","Newbery Medal Nominee (1953), George C. Stone Center for Children's Books Recognition of Merit Award (1970), Audie Award Nominee for Audiobook of the Year and Middle Grade (2020), Massachusetts Children's Book Award (1984), Laura Ingalls Wilder Award (1970)",,5
25,https://www.goodreads.com/book/show/33574273-a-wrinkle-in-time,A Wrinkle in Time,Madeleine L'Engle,34713,1081512,3.99,218,1962,True,"['Fantasy', 'Fiction', 'Classics']","Newbery Medal (1963), Dorothy Canfield Fisher Children's Book Award Nominee (1964), Oklahoma Sequoyah Award (1965), Margaret A. Edwards Award (1998)",United States,4
26,https://www.goodreads.com/book/show/2165.The_Old_Man_and_the_Sea,The Old Man and the Sea,Ernest Hemingway,26901,879623,3.79,96,1952,False,"['Classics', 'Fiction', 'Literature']","Pulitzer Prize for Fiction (1953), Premio Bancarella (1953), National Book Award Finalist for Fiction (1953)",,3
27,https://www.goodreads.com/book/show/375802.Ender_s_Game,Ender's Game,Orson Scott Card,44112,1178738,4.3,324,1985,True,"['Science Fiction', 'Fiction', 'Young Adult']","Hugo Award for Best Novel (1986), Nebula Award for Best Novel (1985), Premi Ictineu for Millor novel·la traduïda (2014), Nébula (1985), Margaret A. Edwards Award (2008)",,5
28,https://www.goodreads.com/book/show/14891.A_Tree_Grows_in_Brooklyn,A Tree Grows in Brooklyn,Betty  Smith,21575,400794,4.27,496,1943,False,"['Classics', 'Fiction', 'Historical']",Audie Award for Classic (2002),United States,1
29,https://www.goodreads.com/book/show/76620.Watership_Down,Watership Down,Richard  Adams,14268,446308,4.06,478,1972,True,"['Classics', 'Fiction', 'Fantasy']","Mythopoeic Fantasy Award Nominee (1975), Guardian Children's Fiction Prize (1973), Audie Award Nominee for Best Male Narrator (2020), Boston Globe-Horn Book Award (1975), California Young Readers Medal for Young Adult (1977)...moreCarnegie Medal (1972)...less ",United Kingdom,5
30,https://www.goodreads.com/book/show/18144590-the-alchemist,The Alchemist,"Paulo Coelho (Goodreads Author), ",85848,2246414,3.88,182,1988,False,"['Fiction', 'Classics', 'Fantasy']","NBDB National Book Award Nominee for Translation (2015), Grand Prix des lectrices de Elle for roman (1995), Premio Grinzane Cavour for Narrativa Straniera (1996), Corine Internationaler Buchpreis for Belletristik (2002)",Morocco,4
31,https://www.goodreads.com/book/show/168642.In_Cold_Blood,In Cold Blood,Truman Capote,17640,558455,4.07,343,1965,False,"['Nonfiction', 'Classics', 'Crime']",Edgar Award for Best Fact Crime (1966),United States,1
32,https://www.goodreads.com/book/show/662.Atlas_Shrugged,Atlas Shrugged,"Ayn Rand, ",17836,361885,3.69,1078,1957,False,"['Fiction', 'Classics', 'Philosophy']","Prometheus Hall of Fame Award (1983), National Book Award Finalist for Fiction (1958)",,2
33,https://www.goodreads.com/book/show/52892857-the-color-purple,The Color Purple,Alice Walker,16615,547381,4.23,304,1982,True,"['Classics', 'Fiction', 'Historical']","Pulitzer Prize for Fiction (1983), National Book Award for Fiction (Hardcover) (1983), National Book Critics Circle Award Nominee for Fiction (1982), Townsend Prize for Fiction (1984)",United States,4
34,https://www.goodreads.com/book/show/9712.Love_in_the_Time_of_Cholera,Love in the Time of Cholera,"Gabriel García Márquez, ",21583,431067,3.92,348,1985,False,"['Fiction', 'Classics', 'Historical']","Audie Award, Los Angeles Times Book Prize for Fiction (1988)",Colombia,2
35,https://www.goodreads.com/book/show/7244.The_Poisonwood_Bible,The Poisonwood Bible,Barbara Kingsolver,23764,672902,4.07,546,1998,False,"['Fiction', 'Historical', 'Historical Fiction']","Pulitzer Prize Nominee for Fiction (1999), Orange Prize Nominee for Fiction Shortlist (1999), Book Sense Book of the Year Award for Adult (2000), PEN/Faulkner Award for Fiction Nominee (1999), Independent Publisher Book Award (IPPY) for Audio Fiction - Unabridged (1999)...moreExclusive Books Boeke Prize (2000), Puddly Award for Novel (2001), International Dublin Literary Award Nominee (2000)...less ",United States,7
36,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,The Complete Sherlock Holmes,Arthur Conan Doyle,3805,181594,4.47,1796,1927,True,"['Classics', 'Mystery', 'Fiction']",Audie Award for Classic (2014),United Kingdom,1
37,https://www.goodreads.com/book/show/2998.The_Secret_Garden,The Secret Garden,Frances Hodgson Burnett,20249,943032,4.13,331,1910,False,"['Classics', 'Fiction', 'Childrens']",Lewis Carroll Shelf Award (1958),,1
38,https://www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being,The Unbearable Lightness of Being,"Milan Kundera, ",16471,361717,4.1,320,1984,False,"['Fiction', 'Classics', 'Philosophy']",Los Angeles Times Book Prize for Fiction (1984),Czech Republic,1
39,https://www.goodreads.com/book/show/149267.The_Stand,The Stand,"Stephen King (Goodreads Author), ",22471,647089,4.34,1152,1978,False,"['Horror', 'Fiction', 'Fantasy']","Locus Award Nominee for Best SF Novel (1979), World Fantasy Award Nominee for Best Novel (1979), Gandalf Award Nominee (1979), Balrog Award Nominee for Best Novel (1979) (1980)",United States,4
40,https://www.goodreads.com/book/show/17899948-rebecca,Rebecca,Daphne du Maurier,26995,487995,4.23,449,1938,False,"['Classics', 'Fiction', 'Mystery']","National Book Award for Fiction (1938), Anthony Award for Best Novel of the Century (2000)",Monaco,2
41,https://www.goodreads.com/book/show/119073.The_Name_of_the_Rose,The Name of the Rose,"Umberto Eco, ",9519,313582,4.13,536,1980,False,"['Fiction', 'Historical', 'Historical Fiction']","إمبيرتو, Premio Strega (1981), Los Angeles Times Book Prize Nominee for Fiction (1983), Edgar Award Nominee for Best Novel (1984), PEN Translation Prize for William Weaver (1984)...morePremio Anghiari (1981), Premio Il Libro dell'anno (1981), Prix Médicis Etranger (1982), このミステリーがすごい！ for Best Translated Mystery Novel of the Year in Japan (1991)...less ",Italy,8
42,https://www.goodreads.com/book/show/19543.Where_the_Wild_Things_Are,Where the Wild Things Are,Maurice Sendak,12211,857260,4.21,37,1963,False,"['Childrens', 'Childrens', 'Picture Books']","Caldecott Medal (1964), Lewis Carroll Shelf Award, Indies Choice Book Award for Picture Book Hall of Fame (2009)",,3
43,https://www.goodreads.com/book/show/7784.The_Lorax,The Lorax,Dr. Seuss,4295,300593,4.32,72,1971,False,"['Childrens', 'Childrens', 'Picture Books']",California Young Readers Medal Nominee for Primary (1976),,1
44,https://www.goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory,Charlie and the Chocolate Factory,"Roald Dahl, ",12622,703234,4.14,176,1964,True,"['Childrens', 'Fiction', 'Fantasy']","Books I Loved Best Yearly (BILBY) Awards for Read Aloud (1992), North Dakota Children's Choice Award (1985)",,2
45,https://www.goodreads.com/book/show/44767458-dune,Dune,Frank Herbert,28149,844586,4.23,688,1965,True,"['Science Fiction', 'Fiction', 'Fantasy']","Hugo Award for Best Novel (1966), Nebula Award for Best Novel (1965), Seiun Award 星雲賞 for Best Foreign Novel (1974)",,3
46,https://www.goodreads.com/book/show/231804.The_Outsiders,The Outsiders,S.E. Hinton (Goodreads Author),34887,992157,4.1,192,1967,False,"['Classics', 'Young Adult', 'Fiction']","Books I Loved Best Yearly (BILBY) Awards for Secondary  (1991), Margaret A. Edwards Award (1988)",United States,2
47,https://www.goodreads.com/book/show/70401.On_the_Road,On the Road,Jack Kerouac,15555,361549,3.62,307,1955,True,"['Classics', 'Fiction', 'Travel']",Grammy Award Nominee for Best Spoken Word Album (2001),,1
48,https://www.goodreads.com/book/show/338798.Ulysses,Ulysses,"James Joyce, ",7118,114947,3.73,783,1922,False,"['Classics', 'Fiction', 'Literature']",Национална награда „Христо Г. Данов“ for Преводна художествена литература (2004),Ireland,1
49,https://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front,All Quiet on the Western Front,"Erich Maria Remarque, ",11131,367589,3.99,296,1929,True,"['Classics', 'Fiction', 'Historical']",Luisterboek Award Nominee (2015),,1
50,https://www.goodreads.com/book/show/6149.Beloved,Beloved,Toni Morrison,13880,343074,3.88,324,1987,True,"['Fiction', 'Classics', 'Historical']","Pulitzer Prize for Fiction (1988), American Book Award (1988), Anisfield-Wolf Book Award (1988), National Book Critics Circle Award Nominee for Fiction (1987), Frederic G. Melcher Book Award (1988)...moreNational Book Award Finalist for Fiction (1987)...less ",United States,5
51,https://www.goodreads.com/book/show/1078.The_Good_Earth,The Good Earth,"Pearl S. Buck, ",10186,228128,3.99,418,1931,True,"['Classics', 'Fiction', 'Historical']","Pulitzer Prize for Novel (1932), William Dean Howells Medal (1935)",,2
52,https://www.goodreads.com/book/show/310612.A_Confederacy_of_Dunces,A Confederacy of Dunces,"John Kennedy Toole, ",15596,239875,3.88,394,1980,False,"['Fiction', 'Classics', 'Humor']","Pulitzer Prize for Fiction (1981), PEN/Faulkner Award for Fiction Nominee (1981), Los Angeles Times Book Prize Nominee for Fiction (1980)",United States,3
53,https://www.goodreads.com/book/show/252577.Angela_s_Ashes,Angela's Ashes,Frank McCourt,12294,559513,4.12,452,1996,True,"['Nonfiction', 'Autobiography', 'Memoir']","Pulitzer Prize for Biography or Autobiography (1997), American Booksellers Book Of The Year  Award for Adult Trade (1997), Audie Award for Nonfiction, Abridged (1997), Los Angeles Times Book Prize for Biography (1996), Exclusive Books Boeke Prize (1997)...moreNational Book Critics Circle Award for Biography/Autobiography (1996)...less ",Ireland,6
54,https://www.goodreads.com/book/show/7763.The_Joy_Luck_Club,The Joy Luck Club,Amy Tan (Goodreads Author),9710,611549,3.94,288,1989,False,"['Fiction', 'Historical', 'Historical Fiction']","California Book Award for Fiction (Gold) (1989), Los Angeles Times Book Prize Nominee for Fiction (1989), Northern California Book Awards for Fiction (1989), National Book Critics Circle Award Nominee for Fiction (1989), National Book Award Finalist for Fiction (1989)",United States,5
55,https://www.goodreads.com/book/show/7069.The_World_According_to_Garp,The World According to Garp,John Irving (Goodreads Author),5646,209029,4.09,610,1978,False,"['Fiction', 'Classics', 'Contemporary']","National Book Award for Fiction (Paperback) (1980), National Book Critics Circle Award Nominee for Fiction (1978), National Book Award Finalist for Fiction (1979)",Austria,3
56,https://www.goodreads.com/book/show/227463.A_Clockwork_Orange,A Clockwork Orange,Anthony Burgess,14647,624516,3.99,192,1962,False,"['Classics', 'Fiction', 'Science Fiction']",Prometheus Hall of Fame Award (2008),,1
57,https://www.goodreads.com/book/show/37415.Their_Eyes_Were_Watching_God,Their Eyes Were Watching God,Zora Neale Hurston,14869,279617,3.95,219,1937,False,"['Classics', 'Fiction', 'Historical']",Audie Award for Solo Narration - Female (2001),United States,1
58,https://www.goodreads.com/book/show/16981.Invisible_Man,Invisible Man,Ralph Ellison,6343,161958,3.89,581,1952,False,"['Classics', 'Fiction', 'Literature']",National Book Award for Fiction (1953),United States,1
59,https://www.goodreads.com/book/show/10365.Where_the_Red_Fern_Grows,Where the Red Fern Grows,Wilson Rawls,11512,355503,4.08,272,1961,False,"['Classics', 'Fiction', 'Young Adult']","Massachusetts Children's Book Award (1987), North Dakota Children's Choice Award (1981)",United States,2
60,https://www.goodreads.com/book/show/36576608-flowers-for-algernon,Flowers for Algernon,Daniel Keyes,20331,506149,4.15,216,1959,False,"['Fiction', 'Classics', 'Science Fiction']","Hugo Award Nominee for Best Novel (1967), Nebula Award for Best Novel (tie) (1966), Locus Award Nominee for All-Time Best Novel (36th in poll) (1975)",United States,3
61,https://www.goodreads.com/book/show/256008.Lonesome_Dove,Lonesome Dove,Larry McMurtry,8097,157532,4.48,960,1985,True,"['Fiction', 'Historical', 'Historical Fiction']","Pulitzer Prize for Fiction (1986), PEN/Faulkner Award for Fiction Nominee (1986), National Book Critics Circle Award Nominee for Fiction (1985), Spur Award for Best Western Novel (1985)",United States,4
62,https://www.goodreads.com/book/show/133518.The_Things_They_Carried,The Things They Carried,Tim O'Brien,14865,264421,4.13,246,1990,False,"['Fiction', 'Historical', 'Historical Fiction']","Pulitzer Prize Nominee for Fiction (1991), Chicago Tribune Heartland Prize for Fiction (1990), Prix du Meilleur Livre Étranger for Roman (1990), National Book Critics Circle Award Nominee for Fiction (1990)",,4
63,https://www.goodreads.com/book/show/4989.The_Red_Tent,The Red Tent,Anita Diamant (Goodreads Author),19636,534570,4.18,324,1997,False,"['Historical', 'Historical Fiction', 'Fiction']","Book Sense Book of the Year Award for Adult Fiction (2001), Boston Author's Club Award (1998)",,2
64,https://www.goodreads.com/book/show/228560.Sophie_s_Choice,Sophie's Choice,William Styron,2612,83387,4.18,562,1979,False,"['Fiction', 'Classics', 'Historical']","National Book Award for Fiction (Hardcover) (1980), National Book Critics Circle Award Nominee for Fiction (1979)",United States,2
65,https://www.goodreads.com/book/show/13496.A_Game_of_Thrones,A Game of Thrones,George R.R. Martin,55524,2085602,4.44,835,1996,True,"['Fantasy', 'Fiction', 'Fantasy']","Nebula Award Nominee for Best Novel (1997), Locus Award for Best Fantasy Novel (1997), World Fantasy Award Nominee for Best Novel (1997), Premio Ignotus for Novela extranjera (2003)",,4
66,https://www.goodreads.com/book/show/5113.Franny_and_Zooey,Franny and Zooey,J.D. Salinger,6932,190724,3.97,201,1955,False,"['Fiction', 'Classics', 'Short Stories']",National Book Award Finalist for Fiction (1962),,1
67,https://www.goodreads.com/book/show/59716.To_the_Lighthouse,To the Lighthouse,Virginia Woolf,8170,141356,3.78,209,1927,False,"['Classics', 'Fiction', 'Literature']",Femina - Vie Heureuse Prize (1928),,1
68,https://www.goodreads.com/book/show/40495148-blindness,Blindness,"José Saramago, ",17553,216402,4.14,349,1995,True,"['Fiction', 'Science Fiction', 'Dystopia']","Premio San Clemente for Novela Estranxeira (1999), International Dublin Literary Award Nominee (1999)",,2
69,https://www.goodreads.com/book/show/135479.Cat_s_Cradle,Cat's Cradle,Kurt Vonnegut Jr.,11348,348520,4.16,179,1963,False,"['Fiction', 'Classics', 'Science Fiction']",Hugo Award Nominee for Best Novel (1964),United States,1
70,https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird,To Kill a Mockingbird,Harper Lee,95179,4751932,4.28,324,1960,True,"['Classics', 'Fiction', 'Historical']","Pulitzer Prize for Fiction (1961), Audie Award for Classic (2007), National Book Award Finalist for Fiction (1961), Alabama Author Award for Fiction (1961)",United States,4
71,https://www.goodreads.com/book/show/40961427-1984,1984,George Orwell,76077,3365436,4.19,237,1949,False,"['Classics', 'Fiction', 'Science Fiction']","Prometheus Hall of Fame Award (1984), Locus Award Nominee for All-Time Best Science Fiction Novel (1987)",United Kingdom,2
72,https://www.goodreads.com/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone,Harry Potter and the Sorcerer's Stone,"J.K. Rowling, ",119110,7511380,4.48,309,1997,True,"['Fantasy', 'Fiction', 'Young Adult']","Mythopoeic Fantasy Award for Children's Literature (2008), British Book Award for Children's Book of the Year (1998), Prijs van de Nederlandse Kinderjury for 6-9 jaar en 10-12 jaar (2002), American Booksellers Book Of The Year  Award for Children (1999), Audie Award (2000)...moreWest Australian Young Readers' Book Award (WAYRBA) for Younger Readers (2000), South Carolina Book Award for Junior Book Award (2001), Grand Canyon Reader Award for Teen Book (2000), Charlotte Award (2000), Nene Award (2000), Massachusetts Children's Book Award (2000), Colorado Blue Spruce Young Adult Book Award (2001), Blue Hen Book Award for Chapter Book (2001), Nevada Young Readers' Award for Young Reader Category (2000), Golden Archer Award for Middle/Junior High (2000), Indian Paintbrush Book Award (2000), Hotze de Roosprijs (2002), Nestlé Smarties Book Prize for 9–11 years (1997), Eliot Rosewater Indiana High School Book Award (2001), Kinderboekwinkelprijs (1999), Parenting Book of the Year Award (1998), North East Teenage Book Award (1999), Specsavers National Book Award for Children's Book of the Year (1998), Washington State Sasquatch Award (2000), Literaturpreis der Jury der jungen Leser for Kinderbuch (1999), Carnegie Medal Nominee (1997), Rebecca Caudill Young Readers' Book Award (2001), Premi Protagonista Jove for Categoria 12-13 anys (2000)...less ",United Kingdom,27
73,https://www.goodreads.com/book/show/4671.The_Great_Gatsby,The Great Gatsby,"F. Scott Fitzgerald, ",71655,3980916,3.93,200,1925,False,"['Classics', 'Fiction', 'Academic']","Grammy Award Nominee for Best Spoken Word Album (2003), Long Island Reads (2002)",United States,2
74,https://www.goodreads.com/book/show/170448.Animal_Farm,Animal Farm,"George Orwell, ",61102,2911779,3.96,141,1945,False,"['Classics', 'Fiction', 'Science Fiction']","Prometheus Hall of Fame Award (2011), Retro Hugo Award for Best Novella (1996)",,2
75,https://www.goodreads.com/book/show/5907.The_Hobbit_or_There_and_Back_Again,"The Hobbit, or There and Back Again",J.R.R. Tolkien,51262,3046381,4.28,366,1937,True,"['Fantasy', 'Classics', 'Fiction']","Keith Barker Millennium Book Award, Books I Loved Best Yearly (BILBY) Awards for Older Readers (1997), Mythopoeic Scholarship Award for Inklings Studies (1990)",,3
76,https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl,The Diary of a Young Girl,"Anne Frank, ",30844,2915718,4.16,283,1947,False,"['Nonfiction', 'Classics', 'History']",Luisterboek Award Nominee (2008),Netherlands,1
77,https://www.goodreads.com/book/show/157993.The_Little_Prince,The Little Prince,"Antoine de Saint-Exupéry, ",43253,1483170,4.31,93,1943,False,"['Classics', 'Fiction', 'Fantasy']",Retro Hugo Award for Best Novella (2019),,1
